date, symbol, under, expiration, strike, put/call, bid, ask, price, volume, open interest, implied vol, delta, gamma, rho, theta, vega, nonstd
2015-01-05,SPY   150102C00204500,SPY,2015-01-02,204.5,C,0.36,0.57,0.59,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00205000,SPY,2015-01-02,205,C,0,0.04,0.04,0,77,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00205500,SPY,2015-01-02,205.5,C,0,0.01,0.01,0,6742,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00206000,SPY,2015-01-02,206,C,0,0.01,0.01,0,51473,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00206500,SPY,2015-01-02,206.5,C,0,0.01,0.01,0,11359,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00207000,SPY,2015-01-02,207,C,0,0.01,0.01,0,15299,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00207500,SPY,2015-01-02,207.5,C,0,0.01,0.01,0,17387,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00208000,SPY,2015-01-02,208,C,0,0.01,0.01,0,28211,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00208500,SPY,2015-01-02,208.5,C,0,0.01,0.01,0,15207,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00209000,SPY,2015-01-02,209,C,0,0.01,0.01,0,61139,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00209500,SPY,2015-01-02,209.5,C,0,0.01,0.01,0,13534,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00210000,SPY,2015-01-02,210,C,0,0.01,0.01,0,31238,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00210500,SPY,2015-01-02,210.5,C,0,0.01,0.01,0,54823,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00211000,SPY,2015-01-02,211,C,0,0.01,0.01,0,27322,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00211500,SPY,2015-01-02,211.5,C,0,0.01,0.01,0,18413,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00212000,SPY,2015-01-02,212,C,0,0.01,0.01,0,24594,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00212500,SPY,2015-01-02,212.5,C,0,0.01,0.01,0,8736,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00213000,SPY,2015-01-02,213,C,0,0.01,0.01,0,3703,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00213500,SPY,2015-01-02,213.5,C,0,0.01,0.02,0,1112,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00214000,SPY,2015-01-02,214,C,0,0.01,0.03,0,2640,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00214500,SPY,2015-01-02,214.5,C,0,0.01,0.02,0,2177,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00215000,SPY,2015-01-02,215,C,0,0.01,0.01,0,6241,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00215500,SPY,2015-01-02,215.5,C,0,0.01,0.02,0,1518,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00216000,SPY,2015-01-02,216,C,0,0.01,0.01,0,1354,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00217000,SPY,2015-01-02,217,C,0,0.01,0.02,0,55,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00217500,SPY,2015-01-02,217.5,C,0,0.01,0.05,0,1791,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00218000,SPY,2015-01-02,218,C,0,0.01,0.03,0,115,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00219000,SPY,2015-01-02,219,C,0,0.01,0.02,0,130,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00220000,SPY,2015-01-02,220,C,0,0.01,0.01,0,288,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00221000,SPY,2015-01-02,221,C,0,0.01,0.03,0,2,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00222000,SPY,2015-01-02,222,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00222500,SPY,2015-01-02,222.5,C,0,0.01,0.01,0,299,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00223000,SPY,2015-01-02,223,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00224000,SPY,2015-01-02,224,C,0,0.01,0.01,0,15,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00225000,SPY,2015-01-02,225,C,0,0.01,0.01,0,30,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00227500,SPY,2015-01-02,227.5,C,0,0.01,0.01,0,10,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00230000,SPY,2015-01-02,230,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00232500,SPY,2015-01-02,232.5,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00235000,SPY,2015-01-02,235,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00237500,SPY,2015-01-02,237.5,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00240000,SPY,2015-01-02,240,C,0,0.01,0.01,0,1,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00242500,SPY,2015-01-02,242.5,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00245000,SPY,2015-01-02,245,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00247500,SPY,2015-01-02,247.5,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00250000,SPY,2015-01-02,250,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00252500,SPY,2015-01-02,252.5,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00255000,SPY,2015-01-02,255,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00257500,SPY,2015-01-02,257.5,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00260000,SPY,2015-01-02,260,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00265000,SPY,2015-01-02,265,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102C00270000,SPY,2015-01-02,270,C,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00120000,SPY,2015-01-02,120,P,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00125000,SPY,2015-01-02,125,P,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00130000,SPY,2015-01-02,130,P,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00135000,SPY,2015-01-02,135,P,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00140000,SPY,2015-01-02,140,P,0,0.01,0.01,0,300,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00145000,SPY,2015-01-02,145,P,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00150000,SPY,2015-01-02,150,P,0,0.01,0.02,0,43,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00155000,SPY,2015-01-02,155,P,0,0.01,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00160000,SPY,2015-01-02,160,P,0,0.01,0.01,0,2866,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00165000,SPY,2015-01-02,165,P,0,0.01,0.01,0,4059,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00170000,SPY,2015-01-02,170,P,0,0.01,0.01,0,6893,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00175000,SPY,2015-01-02,175,P,0,0.01,0.01,0,14230,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00180000,SPY,2015-01-02,180,P,0,0.01,0.02,0,33581,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00185000,SPY,2015-01-02,185,P,0,0.01,0.01,0,25920,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00190000,SPY,2015-01-02,190,P,0,0.01,0.01,0,13363,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00191000,SPY,2015-01-02,191,P,0,0.01,0.02,0,1001,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00192000,SPY,2015-01-02,192,P,0,0.01,0.02,0,729,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00193500,SPY,2015-01-02,193.5,P,0,0.01,0.01,0,11474,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00194000,SPY,2015-01-02,194,P,0,0.01,0.01,0,7820,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00194500,SPY,2015-01-02,194.5,P,0,0.01,0.03,0,2763,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00195000,SPY,2015-01-02,195,P,0,0.01,0.01,0,4297,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00195500,SPY,2015-01-02,195.5,P,0,0.01,0.04,0,6213,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00196000,SPY,2015-01-02,196,P,0,0.01,0.01,0,7287,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00196500,SPY,2015-01-02,196.5,P,0,0.01,0.04,0,5785,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00197000,SPY,2015-01-02,197,P,0,0.01,0.01,0,15373,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00197500,SPY,2015-01-02,197.5,P,0,0.01,0.01,0,6335,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00198000,SPY,2015-01-02,198,P,0,0.01,0.01,0,9173,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00198500,SPY,2015-01-02,198.5,P,0,0.01,0.01,0,4289,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00199000,SPY,2015-01-02,199,P,0,0.01,0.01,0,9209,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00199500,SPY,2015-01-02,199.5,P,0,0.01,0.01,0,10796,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00200000,SPY,2015-01-02,200,P,0,0.01,0.01,0,43674,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00200500,SPY,2015-01-02,200.5,P,0,0.01,0.01,0,11288,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00201000,SPY,2015-01-02,201,P,0,0.01,0.01,0,24403,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00201500,SPY,2015-01-02,201.5,P,0,0.01,0.01,0,28320,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00202000,SPY,2015-01-02,202,P,0,0.01,0.01,0,37017,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00202500,SPY,2015-01-02,202.5,P,0,0.01,0.01,0,3561,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00203000,SPY,2015-01-02,203,P,0,0.01,0.01,0,25413,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00203500,SPY,2015-01-02,203.5,P,0,0.01,0.01,0,13892,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00204000,SPY,2015-01-02,204,P,0,0.01,0.01,0,13937,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00204500,SPY,2015-01-02,204.5,P,0,0.01,0.01,0,12889,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00205000,SPY,2015-01-02,205,P,0.07,0.12,0.1,0,24603,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00205500,SPY,2015-01-02,205.5,P,0.36,0.63,0.59,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00206000,SPY,2015-01-02,206,P,0.86,1.18,1.05,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00206500,SPY,2015-01-02,206.5,P,1.36,1.68,1.57,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00207000,SPY,2015-01-02,207,P,1.86,2.18,2.01,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00207500,SPY,2015-01-02,207.5,P,2.36,2.68,2.51,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00208000,SPY,2015-01-02,208,P,2.86,3.18,3,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00208500,SPY,2015-01-02,208.5,P,2.84,4.21,3.38,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00209000,SPY,2015-01-02,209,P,3.17,4.88,3.61,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00209500,SPY,2015-01-02,209.5,P,3.79,5.26,4.46,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00210000,SPY,2015-01-02,210,P,4.79,5.98,4.53,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00210500,SPY,2015-01-02,210.5,P,4.65,6.4,5.36,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00211000,SPY,2015-01-02,211,P,5.01,7.04,6.15,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00211500,SPY,2015-01-02,211.5,P,5.51,7.54,6.95,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00212000,SPY,2015-01-02,212,P,6.01,7.66,6.88,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00212500,SPY,2015-01-02,212.5,P,6.51,8.16,4.7,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00213000,SPY,2015-01-02,213,P,6.97,9.08,7.71,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00213500,SPY,2015-01-02,213.5,P,6.21,10.04,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00214000,SPY,2015-01-02,214,P,6.7,11.11,8.5,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00214500,SPY,2015-01-02,214.5,P,7.18,11.69,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00215000,SPY,2015-01-02,215,P,7.61,11.6,7.82,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00215500,SPY,2015-01-02,215.5,P,8.11,12.2,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00216000,SPY,2015-01-02,216,P,8.78,12.6,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00217000,SPY,2015-01-02,217,P,9.6,13.6,10.21,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00217500,SPY,2015-01-02,217.5,P,10.12,14.61,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00218000,SPY,2015-01-02,218,P,10.68,15.24,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00219000,SPY,2015-01-02,219,P,11.78,16.02,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00220000,SPY,2015-01-02,220,P,12.68,17.12,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00221000,SPY,2015-01-02,221,P,13.59,18.19,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00222000,SPY,2015-01-02,222,P,14.62,19.24,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00222500,SPY,2015-01-02,222.5,P,15.21,19.53,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00223000,SPY,2015-01-02,223,P,15.62,20.19,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00224000,SPY,2015-01-02,224,P,16.59,21.24,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00225000,SPY,2015-01-02,225,P,18.07,21.98,20.17,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00227500,SPY,2015-01-02,227.5,P,20.4,24.62,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00230000,SPY,2015-01-02,230,P,22.76,27.03,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00232500,SPY,2015-01-02,232.5,P,25.29,29.69,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00235000,SPY,2015-01-02,235,P,27.68,32.03,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00237500,SPY,2015-01-02,237.5,P,30.57,34.3,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00240000,SPY,2015-01-02,240,P,32.73,37.02,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00242500,SPY,2015-01-02,242.5,P,35.09,39.69,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00245000,SPY,2015-01-02,245,P,37.61,42.19,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00247500,SPY,2015-01-02,247.5,P,40.11,44.69,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00250000,SPY,2015-01-02,250,P,43.08,46.98,44.75,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00252500,SPY,2015-01-02,252.5,P,45.54,49.3,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00255000,SPY,2015-01-02,255,P,47.62,52.14,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00257500,SPY,2015-01-02,257.5,P,50.12,54.72,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00260000,SPY,2015-01-02,260,P,52.64,57.22,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00265000,SPY,2015-01-02,265,P,57.68,62.4,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150102P00270000,SPY,2015-01-02,270,P,62.77,67.25,0,0,0,0.113826,0,0,0,0,0,104
2015-01-05,SPY   150109C00120000,SPY,2015-01-09,120,C,81.73,82,87.16,0,10,2.19269,0.991285,0.00051036,0.0129421,-0.136783,0.00499023,104
2015-01-05,SPY   150109C00125000,SPY,2015-01-09,125,C,76.73,77,82.16,0,10,2.03674,0.990642,0.00058478,0.0134759,-0.135228,0.00531125,104
2015-01-05,SPY   150109C00130000,SPY,2015-01-09,130,C,71.73,72,77.17,0,10,1.88632,0.989927,0.00067335,0.014008,-0.133559,0.00566399,104
2015-01-05,SPY   150109C00135000,SPY,2015-01-09,135,C,66.73,67,72.17,0,10,1.74092,0.989126,0.00077989,0.0145382,-0.131762,0.00605449,104
2015-01-05,SPY   150109C00140000,SPY,2015-01-09,140,C,61.73,62,67.17,0,10,1.60007,0.988221,0.00090964,0.0150662,-0.129822,0.00649043,104
2015-01-05,SPY   150109C00145000,SPY,2015-01-09,145,C,56.73,57,62.18,0,10,1.46332,0.987185,0.00106995,0.0155912,-0.127715,0.0069818,104
2015-01-05,SPY   150109C00150000,SPY,2015-01-09,150,C,51.73,52,57.18,0,10,1.33027,0.985988,0.00127137,0.0161127,-0.125415,0.00754183,104
2015-01-05,SPY   150109C00155000,SPY,2015-01-09,155,C,46.73,47,52.19,0,10,1.20051,0.984581,0.00152959,0.0166296,-0.122887,0.00818853,104
2015-01-05,SPY   150109C00160000,SPY,2015-01-09,160,C,41.73,42,47.19,0,10,1.07365,0.982901,0.00186875,0.0171404,-0.120083,0.00894708,104
2015-01-05,SPY   150109C00165000,SPY,2015-01-09,165,C,36.73,37,42.21,0,65,0.949298,0.980851,0.00232782,0.017643,-0.116938,0.00985408,104
2015-01-05,SPY   150109C00170000,SPY,2015-01-09,170,C,31.73,32,37.22,0,65,0.827003,0.978278,0.0029733,0.0181341,-0.113359,0.010965,104
2015-01-05,SPY   150109C00175000,SPY,2015-01-09,175,C,26.73,27.01,32.24,0,65,0.710308,0.9743,0.00398766,0.0185935,-0.112154,0.0126308,104
2015-01-05,SPY   150109C00180000,SPY,2015-01-09,180,C,21.78,21.98,27.27,0,65,0.596726,0.968198,0.00566678,0.0190055,-0.112484,0.0150791,104
2015-01-05,SPY   150109C00185000,SPY,2015-01-09,185,C,16.76,17.02,22.3,0,30,0.480962,0.959391,0.00858934,0.0193576,-0.110761,0.0184219,104
2015-01-05,SPY   150109C00190000,SPY,2015-01-09,190,C,11.79,12.06,11.86,9,9,0.343357,0.953835,0.0133442,0.0197861,-0.0876994,0.0204317,104
2015-01-05,SPY   150109C00191000,SPY,2015-01-09,191,C,10.8,11.03,14.92,0,39,0.342238,0.938476,0.0168095,0.0195501,-0.109753,0.0256536,104
2015-01-05,SPY   150109C00192000,SPY,2015-01-09,192,C,9.82,10.08,9.88,31,0,0.302802,0.942234,0.0180831,0.0197466,-0.0924269,0.0244172,104
2015-01-05,SPY   150109C00193000,SPY,2015-01-09,193,C,8.85,9.12,0,0,0,0.312947,0.913915,0.0237714,0.0192186,-0.129777,0.0331735,104
2015-01-05,SPY   150109C00194000,SPY,2015-01-09,194,C,7.89,8.17,13.37,0,17,0.297573,0.897646,0.028406,0.0189636,-0.140215,0.0376937,104
2015-01-05,SPY   150109C00194500,SPY,2015-01-09,194.5,C,7.41,7.74,8.21,16,121,0.294438,0.884525,0.0313095,0.0187234,-0.151308,0.0411089,104
2015-01-05,SPY   150109C00195000,SPY,2015-01-09,195,C,6.95,7.26,7,330,334,0.261028,0.895,0.0329883,0.019018,-0.125295,0.0383983,104
2015-01-05,SPY   150109C00195500,SPY,2015-01-09,195.5,C,6.48,6.7,5.99,0,3,0.267977,0.870865,0.0372103,0.0185294,-0.148955,0.0444658,104
2015-01-05,SPY   150109C00196000,SPY,2015-01-09,196,C,6.03,6.25,6.36,36,11,0.263313,0.854826,0.0410235,0.0182242,-0.158552,0.0481693,104
2015-01-05,SPY   150109C00196500,SPY,2015-01-09,196.5,C,5.58,5.8,5.83,146,1,0.257328,0.838116,0.0451194,0.0179041,-0.166544,0.0517744,104
2015-01-05,SPY   150109C00197000,SPY,2015-01-09,197,C,5.15,5.36,5.43,121,26,0.252799,0.818038,0.0494887,0.0175079,-0.176299,0.0557889,104
2015-01-05,SPY   150109C00197500,SPY,2015-01-09,197.5,C,4.82,4.93,5,100,10,0.255892,0.788907,0.0534971,0.0169056,-0.195269,0.0610452,104
2015-01-05,SPY   150109C00198000,SPY,2015-01-09,198,C,4.39,4.49,4.74,230,75,0.24796,0.767323,0.0583659,0.0164761,-0.200038,0.0645366,104
2015-01-05,SPY   150109C00198500,SPY,2015-01-09,198.5,C,3.97,4.07,4.02,252,33,0.240948,0.742338,0.0634523,0.0159698,-0.205345,0.0681768,104
2015-01-05,SPY   150109C00199000,SPY,2015-01-09,199,C,3.58,3.67,3.73,656,233,0.23592,0.712956,0.0683782,0.0153636,-0.212146,0.0719362,104
2015-01-05,SPY   150109C00199500,SPY,2015-01-09,199.5,C,3.19,3.28,3.2,785,1517,0.225095,0.68489,0.0747455,0.0147897,-0.211108,0.0750267,104
2015-01-05,SPY   150109C00200000,SPY,2015-01-09,200,C,2.82,2.86,2.8,7383,1910,0.221078,0.648615,0.0794538,0.0140272,-0.216466,0.0783294,104
2015-01-05,SPY   150109C00200500,SPY,2015-01-09,200.5,C,2.48,2.54,2.75,4538,1296,0.218584,0.60894,0.0831861,0.0131863,-0.22155,0.0810839,104
2015-01-05,SPY   150109C00201000,SPY,2015-01-09,201,C,2.14,2.18,2.12,7883,1939,0.211293,0.568565,0.0880875,0.0123322,-0.219214,0.0829974,104
2015-01-05,SPY   150109C00201500,SPY,2015-01-09,201.5,C,1.83,1.86,1.85,6868,1298,0.206394,0.524446,0.0913617,0.0113908,-0.216941,0.0840865,104
2015-01-05,SPY   150109C00202000,SPY,2015-01-09,202,C,1.53,1.56,1.5,23574,1568,0.199436,0.477674,0.0945787,0.0103903,-0.209692,0.0841127,104
2015-01-05,SPY   150109C00202500,SPY,2015-01-09,202.5,C,1.26,1.29,1.3,16815,1936,0.193763,0.428532,0.0959319,0.00933353,-0.200763,0.0828893,104
2015-01-05,SPY   150109C00203000,SPY,2015-01-09,203,C,1.02,1.04,1.03,29598,1313,0.187979,0.377677,0.0957383,0.00823616,-0.188576,0.0802528,104
2015-01-05,SPY   150109C00203500,SPY,2015-01-09,203.5,C,0.8,0.82,0.8,10231,1757,0.181885,0.325679,0.0937868,0.00711078,-0.172947,0.0760681,104
2015-01-05,SPY   150109C00204000,SPY,2015-01-09,204,C,0.61,0.63,0.6,25284,3472,0.175971,0.273952,0.0896245,0.00598811,-0.154699,0.0703289,104
2015-01-05,SPY   150109C00204500,SPY,2015-01-09,204.5,C,0.45,0.48,0.46,15129,3126,0.170224,0.223872,0.0831963,0.00489857,-0.134376,0.0631522,104
2015-01-05,SPY   150109C00205000,SPY,2015-01-09,205,C,0.33,0.35,0.33,27183,7129,0.166552,0.179738,0.0745391,0.00393608,-0.115255,0.0553604,104
2015-01-05,SPY   150109C00205500,SPY,2015-01-09,205.5,C,0.23,0.25,0.23,14352,3872,0.162126,0.138876,0.0646566,0.00304373,-0.0947315,0.0467445,104
2015-01-05,SPY   150109C00206000,SPY,2015-01-09,206,C,0.16,0.17,0.17,42617,9530,0.158321,0.104105,0.0540527,0.0022833,-0.0755208,0.038161,104
2015-01-05,SPY   150109C00206500,SPY,2015-01-09,206.5,C,0.11,0.12,0.11,14338,5196,0.15655,0.0776809,0.0439792,0.00170463,-0.0600796,0.0307019,104
2015-01-05,SPY   150109C00207000,SPY,2015-01-09,207,C,0.07,0.08,0.08,20361,17948,0.153543,0.0548611,0.0342402,0.00120456,-0.0449957,0.0234441,104
2015-01-05,SPY   150109C00207500,SPY,2015-01-09,207.5,C,0.05,0.06,0.06,4139,11848,0.155074,0.0416269,0.0271802,0.00091419,-0.0364335,0.0187956,104
2015-01-05,SPY   150109C00208000,SPY,2015-01-09,208,C,0.04,0.05,0.05,15270,19905,0.159788,0.0340459,0.0223859,0.00074769,-0.0318592,0.0159508,104
2015-01-05,SPY   150109C00208500,SPY,2015-01-09,208.5,C,0.03,0.04,0.03,1861,5994,0.162938,0.0268307,0.0180207,0.00058929,-0.026668,0.0130936,104
2015-01-05,SPY   150109C00209000,SPY,2015-01-09,209,C,0.02,0.03,0.03,5653,14055,0.163905,0.0198106,0.0138764,0.0004352,-0.0207794,0.0101423,104
2015-01-05,SPY   150109C00209500,SPY,2015-01-09,209.5,C,0.01,0.02,0.03,6796,13876,0.161189,0.0127338,0.0096602,0.00027985,-0.0139904,0.00694365,104
2015-01-05,SPY   150109C00210000,SPY,2015-01-09,210,C,0.01,0.02,0.03,4022,11757,0.169924,0.0121453,0.00879568,0.00026684,-0.0141563,0.00666484,104
2015-01-05,SPY   150109C00210500,SPY,2015-01-09,210.5,C,0.01,0.02,0.01,540,18671,0.178701,0.0116615,0.00807392,0.00025614,-0.0143717,0.00643392,104
2015-01-05,SPY   150109C00211000,SPY,2015-01-09,211,C,0.01,0.02,0.01,348,10907,0.187215,0.0111523,0.00741355,0.00024489,-0.0144836,0.00618915,104
2015-01-05,SPY   150109C00211500,SPY,2015-01-09,211.5,C,0,0.02,0.01,5673,9137,0.18612,0.00775659,0.00542754,0.00017037,-0.0104799,0.00450465,104
2015-01-05,SPY   150109C00212000,SPY,2015-01-09,212,C,0.01,0.02,0.01,1438,4184,0.204152,0.0103039,0.00634586,0.00022614,-0.0147423,0.00577708,104
